exposure,ifilter,ra_center,dec_center,OBJECT,EXPNUM
149.0,z,163.188916666667,2.85469444444444,DECaLS_35205_z,425604
200.0,g,32.3600416666667,32.8463333333333,DECaLS_4977_g,790264
64.0,g,216.371,14.1654722222222,DECaLS_17032_g,425795
111.0,z,241.5825,-6.21727777777778,DECaLS_22247_z,1202688
177.0,z,245.863958333333,-7.30169444444444,DECaLS_22270_z,1202690
70.0,z,179.063,5.56483333333333,DECaLS_3339_z,426060
204.0,z,197.119,-4.58,DECaLS_44966_z,563036
80.0,z,219.54075,6.42822222222222,DECaLS_1165_z,426207
193.0,z,246.1385,-11.6515,DECaLS_6406_z,1202695
70.0,z,179.054625,8.34508333333333,DECaLS_3359_z,426068
123.0,z,301.715625,-13.9371388888889,DECaLS_32342_z,1202698
65.0,z,182.8215,8.36727777777778,DECaLS_9610_z,426092
65.0,z,202.489583333333,13.5941944444444,DECaLS_25629_z,425748
67.0,z,200.0715,-4.52433333333333,DECaLS_13220_z,426145
86.0,z,235.466541666667,-18.9610833333333,DECaLS_2542_z,1202677
120.0,z,253.060041666667,25.6410555555556,DECaLS_31115_z,425900
67.0,z,212.938333333333,6.33302777777778,DECaLS_1236_z,426174
67.0,z,205.37775,7.69402777777778,DECaLS_9761_z,426167
170.0,z,243.2775,-5.45833333333333,DECaLS_22254_z,1202687
65.0,z,184.206083333333,18.0663333333333,DECaLS_25446_z,425706
198.0,z,179.652208333333,-0.134555555555556,DECaLS_35047_z,425329
83.0,z,306.687291666667,-4.74847222222222,DECaLS_584_z,1202767
67.0,r,234.467166666667,1.62941666666667,DECaLS_1092_r,426229
73.0,z,177.147291666667,11.1855,DECaLS_3379_z,426072
65.0,g,207.744458333333,13.8707777777778,DECaLS_25572_g,425777
67.0,z,203.515541666667,-1.52583333333333,DECaLS_1350_z,426150
116.0,g,204.965416666667,-0.123416666666667,DECaLS_33092_g,425368
80.0,z,306.04375,-26.3133333333333,DECaLS_32474_z,1202749
65.0,z,186.068,15.3823333333333,DECaLS_25471_z,425721
80.0,z,310.019375,-26.9275277777778,DECaLS_32517_z,1202753
80.0,z,307.717958333333,-26.6710833333333,DECaLS_16625_z,1202759
65.0,z,172.611875,15.5152222222222,DECaLS_19188_z,425652
67.0,z,207.095375,7.74863888888889,DECaLS_1297_z,426168
88.0,r,253.521333333333,16.2410277777778,DECaLS_47000_r,425457
111.0,z,305.668333333333,-16.1529444444444,DECaLS_16512_z,1202735
105.0,z,307.843875,-16.3734166666667,DECaLS_32401_z,1202736
74.0,g,239.666875,12.4267222222222,DECaLS_15900_g,425849
65.0,z,179.301833333333,19.3270833333333,DECaLS_19142_z,425701
101.0,z,171.931166666667,2.75761111111111,DECaLS_19278_z,425304
66.0,z,189.274291666667,-1.42630555555556,DECaLS_13175_z,426113
66.0,z,196.506208333333,1.48502777777778,DECaLS_9787_z,426131
78.0,r,235.248708333333,0.000222222222222222,DECaLS_1093_r,426230
105.0,z,155.052208333333,1.46036111111111,DECaLS_31741_z,425285
73.0,r,226.391791666667,3.15622222222222,DECaLS_32871_r,425406
65.0,z,182.285625,20.7382222222222,DECaLS_25427_z,425704
66.0,z,191.103916666667,-1.43952777777778,DECaLS_13192_z,426133
65.0,z,181.296125,22.0787222222222,DECaLS_25420_z,425691
107.0,z,305.393458333333,-20.4504722222222,DECaLS_16544_z,1202720
66.0,z,186.510666666667,0.00025,DECaLS_13133_z,426114
80.0,z,212.938875,6.33152777777778,DECaLS_1236_z,426202
70.0,z,174.413625,1.40555555555556,DECaLS_3364_z,426051
116.0,z,304.3165,-17.3831388888889,DECaLS_16511_z,1202727
69.0,z,176.27,-1.39619444444444,DECaLS_7019_z,426047
80.0,z,213.117833333333,9.48555555555556,DECaLS_1214_z,426190
62.0,r,225.656541666667,12.5700555555556,DECaLS_16009_r,425818
70.0,z,180.939166666667,8.34530555555556,DECaLS_9594_z,426069
99.0,z,175.631375,2.71719444444444,DECaLS_19235_z,425307
169.0,z,161.12125,-3.08461111111111,DECaLS_23028_z,426025
75.0,g,235.958958333333,13.1208888888889,DECaLS_15924_g,425843
120.0,z,252.257041666667,21.3698055555556,DECaLS_31155_z,425901
115.0,z,303.275625,-14.3331388888889,DECaLS_16483_z,1202699
87.0,g,250.115625,16.1255,DECaLS_31108_g,425880
182.0,z,253.521958333333,16.241,DECaLS_47000_z,425460
65.0,z,173.597916666667,14.0290555555556,DECaLS_19207_z,425655
119.0,z,168.893875,-1.43805555555556,DECaLS_7105_z,426034
134.0,z,302.2665,-11.2950277777778,DECaLS_16461_z,1202701
65.0,z,179.263041666667,24.8263333333333,DECaLS_19096_z,425684
140.0,z,302.071208333333,-9.74888888888889,DECaLS_32324_z,1202704
125.0,z,270.00075,29.4295,DECaLS_47926_z,770492
200.0,g,30.0338333333333,9.45952777777778,DECaLS_26367_g,680226
218.0,z,244.999,-12.4287777777778,DECaLS_38139_z,1202694
250.0,z,263.123875,25.9669444444444,DECaLS_47922_z,771785
117.0,g,123.705,-0.073,DECaLS_47354_g,783664
250.0,z,248.298625,-2.83669444444444,DECaLS_38155_z,1202673
86.0,g,353.4645,-5.64105555555556,DECaLS_13886_g,660928
66.0,g,143.87,-3.199,DECaLS_15738_g,511870
107.0,z,36.7002916666667,14.3400555555556,DECaLS_42144_z,768877
80.0,g,39.5389958333333,6.427,DECaLS_10405_g,695015
53.0,r,167.14525,18.8524444444444,DECaLS_35023_r,730795
127.0,z,133.171833333333,7.93888888888889,DECaLS_26481_z,716619
150.0,g,14.327,11.793,DECaLS_18189_g,563269
200.0,g,255.821666666667,19.8136666666667,DECaLS_31186_g,661868
172.0,g,178.717995833333,4.045,DECaLS_35084_g,745688
136.0,z,165.693,17.587,DECaLS_3295_z,511291
80.0,z,233.953,-0.049,DECaLS_16969_z,432152
106.0,g,312.605875,-10.972,DECaLS_16533_g,766958
134.0,g,73.5130041666667,-6.44,DECaLS_37419_g,783645
117.0,g,226.033004166667,7.928,DECaLS_32858_g,747049
105.0,z,14.7374166666667,-14.5144166666667,DECaLS_44315_z,767677
102.0,r,28.0639166666667,14.0623888888889,DECaLS_34052_r,783089
159.0,g,21.2072083333333,16.7223888888889,DECaLS_34107_g,781000
200.0,g,34.9759958333333,14.309,DECaLS_42160_g,780214
107.0,g,228.017,6.378,DECaLS_16978_g,536118
109.0,r,12.6970041666667,32.851,DECaLS_36558_r,790544
169.0,g,345.540583333333,20.5526388888889,DECaLS_7751_g,763324
122.0,g,66.795875,-9.90655555555556,DECaLS_21487_g,690641
66.0,g,359.650004166667,5.699,DECaLS_39571_g,770645
161.0,z,204.102,1.404,DECaLS_33091_z,563461
106.0,g,8.43,8.533,DECaLS_2272_g,769570
250.0,z,19.1686666666667,32.1203611111111,DECaLS_20720_z,784243
91.0,z,238.575,25.605,DECaLS_127_z,430522
80.0,z,127.204083333333,-6.26941666666667,DECaLS_14321_z,603046
177.0,g,333.461166666667,29.4888611111111,DECaLS_8415_g,660954
66.0,g,183.750916666667,6.98822222222222,DECaLS_9626_g,634076
80.0,z,149.503,7.848,DECaLS_15830_z,521393
121.0,g,158.180208333333,-4.54955555555556,DECaLS_7153_g,633961
161.0,r,13.5700041666667,-7.149,DECaLS_44416_r,679904
70.0,r,120.883,24.03,DECaLS_10811_r,392397
77.0,g,13.932,-8.781,DECaLS_12655_g,695664
200.0,g,172.012166666667,14.1051944444444,DECaLS_35078_g,731156
150.0,g,249.91825,31.2670833333333,DECaLS_18630_g,646625
119.0,g,23.651375,7.64133333333333,DECaLS_2382_g,695699
167.0,g,50.9022083333333,-3.19386111111111,DECaLS_26233_g,763792
154.0,z,336.862083333333,24.6590277777778,DECaLS_40141_z,767040
200.0,z,39.7648333333333,23.5620555555556,DECaLS_46502_z,793067
93.0,r,127.881291666667,22.2833055555556,DECaLS_26638_r,719360
146.0,g,148.414875,7.77655555555556,DECaLS_47573_g,731809
80.0,z,111.532004166667,19.473,DECaLS_39243_z,803639
88.0,r,3.60799583333333,30.973,DECaLS_36529_r,789899
250.0,z,344.319333333333,30.207,DECaLS_40044_z,784206
142.0,g,178.717833333333,32.0557777777778,DECaLS_17754_g,720856
250.0,z,319.084041666667,9.69936111111111,DECaLS_43550_z,347682
92.0,g,326.58,4.833,DECaLS_27737_g,548378
161.0,z,10.8562083333333,32.5201111111111,DECaLS_36549_z,793331
80.0,z,19.9000041666667,-8.883,DECaLS_44396_z,768075
150.0,z,110.226,23.786,DECaLS_7513_z,396388
173.0,g,135.82875,32.2071666666667,DECaLS_26723_g,830003
90.0,g,219.540333333333,6.42697222222222,DECaLS_1165_g,625086
214.0,z,322.084004166667,12.812,DECaLS_43551_z,774997
87.0,r,273.598583333333,29.4525833333333,DECaLS_2917_r,670241
117.0,g,191.754166666667,-7.33994444444444,DECaLS_44945_g,723460
90.0,z,343.006995833333,31.812,DECaLS_8299_z,789870
112.0,z,329.801625,-7.77702777777778,DECaLS_27688_z,773621
69.0,r,150.133333333333,26.4315833333333,DECaLS_17956_r,431963
69.0,r,129.076625,25.3906666666667,DECaLS_26679_r,431506
68.0,r,173.914708333333,26.8874444444444,DECaLS_3214_r,432015
60.0,r,126.4345,3.15922222222222,DECaLS_31483_r,430681
112.0,r,131.037,25.6442777777778,DECaLS_26678_r,431512
55.0,r,136.066,11.0696666666667,DECaLS_26499_r,431566
75.0,r,188.3555,0.00283333333333333,DECaLS_13156_r,433224
59.0,r,196.887875,-7.49561111111111,DECaLS_29070_r,432790
64.0,r,133.451833333333,9.54772222222222,DECaLS_10618_r,431921
156.0,g,177.219958333333,27.8570555555556,DECaLS_19081_g,721530
57.0,r,122.950791666667,2.84025,DECaLS_26469_r,430672
59.0,r,125.134333333333,10.4040555555556,DECaLS_10633_r,431901
66.0,r,173.986625,23.99925,DECaLS_3231_r,432019
101.0,g,58.5278333333333,-9.81788888888889,DECaLS_8523_g,695372
107.0,g,140.045666666667,4.77055555555556,DECaLS_31615_g,431551
153.0,g,151.105458333333,-0.116722222222222,DECaLS_47582_g,624500
93.0,g,127.112083333333,25.1020833333333,DECaLS_26680_g,431502
125.0,g,141.749833333333,-1.67580555555556,DECaLS_31593_g,431526
125.0,g,138.811,26.3484166666667,DECaLS_26674_g,431517
71.0,g,140.492208333333,9.52777777777778,DECaLS_31659_g,431576
64.0,g,124.21425,1.55486111111111,DECaLS_26465_g,430674
80.0,z,143.756083333333,24.9780277777778,DECaLS_17940_z,430316
118.0,z,163.57175,26.9048333333333,DECaLS_1982_z,430350
92.0,z,194.73875,4.40947222222222,DECaLS_9764_z,430404
112.0,z,233.622791666667,29.5085277777778,DECaLS_16083_z,430466
80.0,z,125.071708333333,20.5005,DECaLS_10746_z,430275
90.0,z,240.0215,26.7294166666667,DECaLS_126_z,430524
151.0,z,248.953875,27.0683055555556,DECaLS_15200_z,430488
56.0,g,326.611995833333,-6.669,DECaLS_51885_g,769004
53.0,r,169.775458333333,-5.737,DECaLS_7065_r,608322
175.0,r,40.6221666666667,17.4270555555556,DECaLS_46479_r,783346
80.0,z,202.207375,13.6720833333333,DECaLS_9757_z,430826
95.0,z,198.136791666667,20.9305,DECaLS_9693_z,430424
151.0,z,253.145083333333,24.0020833333333,DECaLS_15265_z,430495
80.0,z,132.346666666667,24.3146666666667,DECaLS_26658_z,430305
103.0,z,127.208,6.27425,DECaLS_10605_z,430666
80.0,z,125.885875,17.7248888888889,DECaLS_10707_z,430287
116.0,z,174.062041666667,21.1274444444444,DECaLS_3254_z,430371
86.0,z,187.53025,9.91211111111111,DECaLS_9646_z,431204
150.0,g,171.616004166667,-5.687,DECaLS_7043_g,819551
167.0,g,64.0480041666667,-15.564,DECaLS_37345_g,783108
80.0,z,65.379,0.966,DECaLS_30695_z,780812
80.0,z,230.35375,18.2030833333333,DECaLS_133_z,430884
117.0,z,164.476166666667,25.2228333333333,DECaLS_3226_z,430348
110.0,z,221.010666666667,23.3897222222222,DECaLS_222_z,430929
110.0,g,164.844416666667,16.1879444444444,DECaLS_3312_g,625327
93.0,z,203.37875,18.3219444444444,DECaLS_9719_z,430429
115.0,z,160.040708333333,21.1035277777778,DECaLS_3260_z,430357
112.0,z,228.224333333333,28.7968611111111,DECaLS_16115_z,430461
117.0,z,169.117708333333,26.107,DECaLS_3219_z,430354
118.0,z,184.031708333333,23.7660277777778,DECaLS_9557_z,430381
82.0,z,128.69725,1.63611111111111,DECaLS_15631_z,430296
121.0,z,162.64125,25.4545833333333,DECaLS_3225_z,430347
80.0,z,121.240333333333,19.7729444444444,DECaLS_10748_z,430271
119.0,z,153.821083333333,26.2447777777778,DECaLS_17954_z,430336
114.0,z,166.408041666667,21.9514166666667,DECaLS_3250_z,430363
80.0,z,140.72225,26.4450833333333,DECaLS_26673_z,430313
123.0,g,137.983995833333,3.142,DECaLS_47451_g,801221
92.0,r,132.958916666667,-0.0566666666666667,DECaLS_31521_r,431122
54.0,r,329.235541666667,-2.49183333333333,DECaLS_49388_r,764608
250.0,z,156.235125,19.8063888888889,DECaLS_35017_z,625983
93.0,r,35.313,25.154,DECaLS_36694_r,784284
101.0,r,337.701041666667,19.8745833333333,DECaLS_23634_r,677999
76.0,r,341.805,-10.388,DECaLS_29864_r,679562
124.0,r,174.990833333333,-4.34933333333333,DECaLS_38765_r,745686
63.0,r,346.547708333333,18.9775833333333,DECaLS_7767_r,763326
142.0,z,155.353041666667,15.2813888888889,DECaLS_19197_z,608594
200.0,g,219.433995833333,-8.111,DECaLS_33010_g,746626
134.0,z,37.9090041666667,23.599,DECaLS_46483_z,769746
66.0,r,114.161,19.236,DECaLS_7470_r,392758
250.0,z,259.308458333333,19.8896388888889,DECaLS_47070_z,648075
64.0,g,128.366,4.808,DECaLS_15614_g,393221
112.0,g,184.07325,26.6338888888889,DECaLS_9551_g,642071
93.0,r,127.879004166667,22.282,DECaLS_26638_r,719360
80.0,z,203.65075,-7.63791666666667,DECaLS_13194_z,642207
66.0,r,184.6525,26.5030277777778,DECaLS_41295_r,725234
96.0,r,331.308416666667,10.9833611111111,DECaLS_27707_r,679558
130.0,g,2.16799583333333,-6.88,DECaLS_28472_g,678059
69.0,g,315.078083333333,-7.96375,DECaLS_51684_g,768951
81.0,r,132.773583333333,33.2993611111111,DECaLS_42598_r,829465
71.0,g,115.122,16.621,DECaLS_7459_g,509441
101.0,g,194.854333333333,23.4911388888889,DECaLS_25509_g,642100
144.0,g,271.779,28.581,DECaLS_47940_g,763619
114.0,g,53.36775,-6.18811111111111,DECaLS_40237_g,783070
66.0,r,160.647333333333,20.9774444444444,DECaLS_35004_r,730452
80.0,z,189.287375,-4.27991666666667,DECaLS_13190_z,608327
200.0,g,344.740208333333,-11.6859166666667,DECaLS_45700_g,662869
153.0,g,117.442004166667,18.815,DECaLS_10750_g,830294
193.0,z,340.169208333333,-13.44475,DECaLS_45738_z,780389
145.0,g,244.231666666667,31.5262777777778,DECaLS_19479_g,747110
200.0,g,131.340458333333,30.095,DECaLS_42590_g,731073
100.0,r,202.779,13.549,DECaLS_41501_r,746616
235.0,z,172.158,8.401,DECaLS_35162_z,605086
143.0,g,113.208,26.039,DECaLS_39239_g,829975
126.0,g,236.592458333333,26.0185277777778,DECaLS_148_g,746704
88.0,z,320.411458333333,-12.6136388888889,DECaLS_43437_z,766555
146.0,r,270.249666666667,27.7924722222222,DECaLS_18787_r,669880
51.0,r,10.8160041666667,23.11,DECaLS_2212_r,678420
193.0,g,270.23725,32.8133055555556,DECaLS_18739_g,766952
175.0,r,176.836004166667,6.855,DECaLS_35127_r,746312
80.0,g,26.7002083333333,15.4516944444444,DECaLS_2307_g,694986
80.0,r,165.784995833333,-7.48,DECaLS_38853_r,803311
118.0,g,218.840333333333,28.0748888888889,DECaLS_225_g,642143
122.0,g,255.837,30.779,DECaLS_34540_g,769904
56.0,g,346.456125,-2.78491666666667,DECaLS_57355_g,769095
213.0,z,215.785833333333,31.1531944444444,DECaLS_38587_z,641617
55.0,g,126.472,13.373,DECaLS_26530_g,521673
80.0,z,226.0325,7.928,DECaLS_32858_z,647399
200.0,g,257.09675,12.7895833333333,DECaLS_46976_g,762834
65.0,g,217.057,12.622,DECaLS_17033_g,425796
80.0,r,351.021,25.829,DECaLS_7708_r,695281
142.0,g,331.326,-10.84,DECaLS_27686_g,679545
155.0,g,28.974,10.913,DECaLS_10494_g,678462
127.0,g,193.021166666667,17.3010833333333,DECaLS_41395_g,730869
95.0,g,175.302083333333,-8.40677777777778,DECaLS_6987_g,625396
200.0,g,125.03975,3.04594444444444,DECaLS_42340_g,792850
67.0,r,138.321,21.842,DECaLS_10739_r,392863
59.0,r,220.278166666667,29.4953611111111,DECaLS_16111_r,642166
250.0,z,230.562833333333,4.75277777777778,DECaLS_32844_z,640696
111.0,g,333.688541666667,9.26444444444444,DECaLS_11856_g,678316
118.0,g,63.1574583333333,-7.07319444444444,DECaLS_37333_g,780715
83.0,r,169.544958333333,29.1218611111111,DECaLS_17796_r,721187
136.0,g,119.839208333333,20.8906944444444,DECaLS_10770_g,829681
138.0,g,259.357666666667,14.6402222222222,DECaLS_15275_g,660815
56.0,g,214.230083333333,1.47622222222222,DECaLS_33004_g,830724
200.0,g,39.831,21.907,DECaLS_14757_g,793089
94.0,r,250.799,20.437,DECaLS_31154_r,559044
54.0,r,216.847995833333,-6.495,DECaLS_33031_r,730544
71.0,r,325.203,9.522,DECaLS_11851_r,348336
180.0,z,157.071166666667,1.39866666666667,DECaLS_47614_z,719046
51.0,r,317.785995833333,-6.351,DECaLS_43441_r,771427
84.0,g,66.9614583333333,-15.9186111111111,DECaLS_21496_g,781151
112.0,z,208.155,23.28,DECaLS_6721_z,431632
118.0,g,135.5175,18.6113333333333,DECaLS_26574_g,723028
120.0,g,121.586375,8.22294444444444,DECaLS_42369_g,801932
246.0,z,341.098995833333,25.747,DECaLS_24226_z,775948
150.0,z,255.647,29.16,DECaLS_2816_z,430504
200.0,g,31.821,28.222,DECaLS_36675_g,790284
141.0,z,228.858,22.76,DECaLS_16068_z,431345
50.0,r,65.202,-9.01,DECaLS_5605_r,695387
84.0,g,157.336995833333,3.042,DECaLS_15866_g,820166
61.0,r,107.382041666667,33.1524166666667,DECaLS_23964_r,802318
90.0,g,56.0804166666667,-1.59958333333333,DECaLS_8481_g,770799
61.0,g,144.712,-1.597,DECaLS_15759_g,511883
151.0,z,342.313,27.263,DECaLS_40079_z,348018
171.0,g,354.571004166667,24.134,DECaLS_39463_g,762912
80.0,z,70.3580416666667,-6.42597222222222,DECaLS_21515_z,780833
160.0,g,177.574995833333,22.134,DECaLS_34987_g,730162
116.0,g,159.372208333333,2.94872222222222,DECaLS_19331_g,633970
157.0,r,126.043041666667,6.04775,DECaLS_42350_r,792859
85.0,z,217.179125,7.98697222222222,DECaLS_1180_z,720132
108.0,r,21.204125,16.7218611111111,DECaLS_34107_r,780661
121.0,g,138.393,12.64,DECaLS_26510_g,803661
51.0,r,359.050004166667,-11.122,DECaLS_13806_r,695625
103.0,z,27.2382916666667,18.6246388888889,DECaLS_18156_z,793102
200.0,g,26.7956666666667,32.7568888888889,DECaLS_20786_g,779919
81.0,g,244.806,10.708,DECaLS_15149_g,348258
85.0,r,317.973,3.339,DECaLS_43491_r,347952
135.0,g,170.238958333333,11.3568888888889,DECaLS_35119_g,731875
200.0,g,325.477375,20.5151944444444,DECaLS_36915_g,767341
83.0,g,177.484995833333,5.496,DECaLS_19233_g,746963
59.0,r,195.139995833333,31.553,DECaLS_6671_r,723824
250.0,z,331.845541666667,29.6576666666667,DECaLS_24306_z,767918
103.0,r,312.603583333333,-10.9699166666667,DECaLS_16533_r,768237
95.0,g,255.894,29.139,DECaLS_18688_g,548349
55.0,r,181.519995833333,-2.916,DECaLS_44832_r,723457
50.0,r,355.791,14.141,DECaLS_39568_r,771048
84.0,g,14.8856666666667,10.2935833333333,DECaLS_2339_g,769604
80.0,z,114.47675,19.2032777777778,DECaLS_23342_z,790333
108.0,g,170.311995833333,8.479,DECaLS_35161_g,731866
84.0,r,178.660004166667,33.773,DECaLS_33625_r,830030
194.0,g,334.1125,-6.10188888888889,DECaLS_27746_g,679553
96.0,g,66.139875,-11.6513055555556,DECaLS_5614_g,695397
80.0,z,154.472375,-3.20625,DECaLS_47593_z,635503
85.0,g,0.942,-8.346,DECaLS_12599_g,695629
127.0,r,117.545541666667,30.5109444444444,DECaLS_10756_r,730394
200.0,g,352.000791666667,14.3674444444444,DECaLS_39566_g,780408
175.0,g,245.427708333333,16.5656666666667,DECaLS_46962_g,650243
130.0,z,203.131004166667,9.065,DECaLS_25645_z,830369
124.0,g,130.066995833333,7.805,DECaLS_42355_g,801230
80.0,z,132.152583333333,-1.68752777777778,DECaLS_31510_z,603098
200.0,g,342.297,33.54,DECaLS_8298_g,780161
108.0,r,348.713,18.89,DECaLS_23640_r,562827
120.0,g,127.804995833333,6.19,DECaLS_42349_g,807349
200.0,g,131.08025,-0.0025,DECaLS_15639_g,820535
125.0,g,150.993958333333,-6.37725,DECaLS_47543_g,802638
200.0,g,206.774291666667,-6.29430555555556,DECaLS_33070_g,659935
68.0,r,189.647541666667,30.6202222222222,DECaLS_6645_r,722734
74.0,r,30.6829958333333,10.975,DECaLS_10473_r,678464
143.0,z,153.277458333333,24.6786111111111,DECaLS_33807_z,625657
96.0,g,321.766004166667,17.338,DECaLS_5137_g,764110
195.0,r,226.383,-6.505,DECaLS_17045_r,536046
56.0,g,206.404995833333,-3.163,DECaLS_17216_g,830710
174.0,g,356.769583333333,12.7043055555556,DECaLS_39589_g,663762
152.0,g,128.026916666667,7.73725,DECaLS_26484_g,723049
250.0,z,330.994,6.378,DECaLS_43628_z,347725
74.0,g,338.764995833333,-12.105,DECaLS_13995_g,769988
89.0,z,10.278,-8.611,DECaLS_12657_z,758896
117.0,r,335.448166666667,32.5615,DECaLS_8370_r,780146
100.0,z,359.33,13.975,DECaLS_23698_z,563621
120.0,g,334.717,4.61413888888889,DECaLS_11897_g,670309
200.0,g,348.673458333333,12.9938055555556,DECaLS_7841_g,680113
92.0,g,191.10675,1.44086111111111,DECaLS_9745_g,626479
86.0,r,31.3579958333333,21.957,DECaLS_36633_r,784276
59.0,r,53.6020041666667,-4.698,DECaLS_24359_r,781352
125.0,r,224.087916666667,21.6505277777778,DECaLS_31978_r,650429
61.0,r,152.154,15.421,DECaLS_35067_r,731814
141.0,z,121.208916666667,23.9882777777778,DECaLS_26683_z,790353
197.0,g,115.531004166667,24.081,DECaLS_10752_g,790652
142.0,g,51.1043333333333,-7.80608333333333,DECaLS_40243_g,783626
77.0,g,230.912,16.679,DECaLS_115_g,433344
200.0,g,29.5600041666667,21.879,DECaLS_36616_g,784286
136.0,z,226.803,31.983,DECaLS_16132_z,521034
128.0,r,133.984833333333,18.45625,DECaLS_42447_r,808338
175.0,r,335.734004166667,23.12,DECaLS_24247_r,747485
94.0,z,253.796,10.997,DECaLS_15194_z,520642
80.0,z,215.521004166667,7.96,DECaLS_1197_z,720560
224.0,z,333.787083333333,26.3920555555556,DECaLS_24290_z,784202
99.0,g,68.479,-7.32755555555556,DECaLS_5629_g,695756
157.0,g,130.906004166667,6.351,DECaLS_31491_g,722685
203.0,z,136.662166666667,29.1746388888889,DECaLS_42577_z,634747
189.0,z,341.4155,3.13111111111111,DECaLS_39692_z,767553
63.0,r,160.137916666667,-7.61227777777778,DECaLS_23023_r,634340
111.0,g,311.861333333333,-1.63341666666667,DECaLS_11678_g,763220
63.0,g,122.151,-1.333,DECaLS_14290_g,393186
82.0,r,7.83,30.263,DECaLS_4791_r,790869
137.0,g,251.385,7.372,DECaLS_15145_g,747414
138.0,r,312.589004166667,3.253,DECaLS_11703_r,746809
70.0,r,155.952,29.245,DECaLS_33801_r,724509
156.0,g,163.194583333333,-0.125361111111111,DECaLS_35202_g,803318
125.0,z,314.026375,9.63925,DECaLS_36818_z,772217
110.0,g,66.3987916666667,-1.86172222222222,DECaLS_5609_g,695412
121.0,g,148.216,23.435,DECaLS_2043_g,433136
105.0,z,173.965041666667,31.5219722222222,DECaLS_33640_z,630985
200.0,g,166.650291666667,-8.90969444444444,DECaLS_38834_g,747300
103.0,g,221.709,18.724,DECaLS_31947_g,830092
92.0,r,28.1532083333333,23.2798888888889,DECaLS_4873_r,695690
84.0,r,116.878995833333,33.15,DECaLS_24760_r,801598
175.0,z,335.308541666667,-4.49458333333333,DECaLS_43632_z,767351
189.0,g,137.59125,27.7962777777778,DECaLS_26691_g,801610
132.0,g,190.146708333333,15.6153055555556,DECaLS_41376_g,731192
67.0,r,186.009,24.001,DECaLS_9567_r,721208
65.0,r,158.114,24.38,DECaLS_2060_r,431978
175.0,r,65.6729583333333,0.986722222222222,DECaLS_46567_r,783365
200.0,g,267.141,17.373,DECaLS_31204_g,754061
146.0,g,255.890583333333,8.29302777777778,DECaLS_31047_g,763189
88.0,z,166.934,10.197,DECaLS_3396_z,509913
80.0,z,243.147666666667,12.9477777777778,DECaLS_31761_z,720554
250.0,z,246.772995833333,-0.033,DECaLS_22246_z,776278
157.0,g,9.27625,25.9085,DECaLS_18059_g,662406
148.0,z,238.273,27.143,DECaLS_16019_z,430945
114.0,g,225.37875,12.6295833333333,DECaLS_137_g,626564
135.0,g,343.17,13.349,DECaLS_7838_g,680128
80.0,z,148.593833333333,-1.69338888888889,DECaLS_47546_z,719427
200.0,g,132.672,25.929,DECaLS_10805_g,801267
119.0,z,121.425,25.605,DECaLS_10812_z,829968
97.0,z,37.5410833333333,28.2355,DECaLS_36737_z,769738
104.0,z,21.024875,13.6929444444444,DECaLS_34122_z,769732
108.0,r,22.1140041666667,30.808,DECaLS_20734_r,790563
62.0,r,132.099,19.926,DECaLS_10722_r,392827
56.0,g,326.140208333333,-10.5558055555556,DECaLS_59187_g,769488
154.0,g,346.931375,10.1968888888889,DECaLS_7884_g,680110
98.0,z,122.114416666667,17.0823888888889,DECaLS_10709_z,807366
200.0,g,108.700995833333,32.249,DECaLS_8072_g,801978
162.0,z,210.086041666667,3.01830555555556,DECaLS_33044_z,647372
123.0,g,354.205995833333,26.973,DECaLS_23574_g,764243
99.0,g,348.765,10.097,DECaLS_7885_g,678359
61.0,r,196.281333333333,14.6915277777778,DECaLS_25583_r,635660
186.0,z,33.6019958333333,31.346,DECaLS_20848_z,789662
67.0,r,154.667416666667,16.8316111111111,DECaLS_35050_r,731106
143.0,z,352.309333333333,24.31025,DECaLS_23590_z,690452
94.0,r,112.030004166667,22.794,DECaLS_23369_r,790320
119.0,g,70.354875,-6.42613888888889,DECaLS_21515_g,781111
100.0,r,151.604416666667,18.5723055555556,DECaLS_19159_r,635558
127.0,r,137.649583333333,18.6643888888889,DECaLS_42445_r,731431
125.0,r,12.6395416666667,5.92308333333333,DECaLS_34080_r,662747
78.0,g,346.171791666667,2.92769444444444,DECaLS_7936_g,678337
121.0,g,351.616,5.687,DECaLS_7909_g,563207
84.0,g,245.844,7.235,DECaLS_30994_g,348238
177.0,g,4.66354166666667,26.7693611111111,DECaLS_33903_g,783050
200.0,g,29.396,7.91536111111111,DECaLS_42262_g,690264
64.0,r,118.120004166667,24.575,DECaLS_42519_r,790653
84.0,g,64.8777916666667,-16.6221388888889,DECaLS_5611_g,781369
120.0,r,46.3929583333333,-3.15872222222222,DECaLS_42140_r,782777
155.0,z,155.826791666667,-6.20863888888889,DECaLS_23007_z,625635
200.0,g,41.2615,15.8886944444444,DECaLS_46478_g,680229
99.0,z,229.331,16.815,DECaLS_16006_z,431740
250.0,z,4.66254166666667,26.767,DECaLS_33903_z,775425
80.0,r,149.838375,18.6555555555556,DECaLS_19158_r,723709
61.0,r,172.992458333333,12.61925,DECaLS_35099_r,731515
113.0,g,212.359995833333,32.847,DECaLS_6825_g,829519
130.0,g,5.95320833333333,9.91980555555556,DECaLS_18108_g,563640
