exposure,ifilter,ra_center,dec_center,OBJECT,EXPNUM
90.0,r,195.811166666667,-7.80188888888889,DELVE field: 13198-03-r,1195362
90.0,g,174.19575,-49.9622777777778,DELVE field: 10159-02-g,863892
90.0,r,186.740708333333,-10.3107777777778,DELVE field: 13167-03-r,1195342
90.0,r,190.663083333333,-16.2890555555556,DELVE field: 13082-03-r,1195347
90.0,r,146.609125,-39.4830277777778,DELVE field: 6336-03-r,1194209
90.0,r,184.209333333333,-22.8475833333333,DELVE field: 13010-03-r,1195332
90.0,r,184.136208333333,-20.0167222222222,DELVE field: 13036-03-r,1195333
90.0,r,148.761791666667,-39.5016666666667,DELVE field: 6320-03-r,1194210
90.0,r,189.028583333333,-21.9282777777778,DELVE field: 13020-03-r,1195335
90.0,r,147.665333333333,-37.9168888888889,DELVE field: 6319-03-r,1194211
90.0,r,189.788125,-17.6643611111111,DELVE field: 13065-03-r,1195337
90.0,i,170.712375,-4.28586111111111,DELVE field: 7064-01-i,827797
90.0,r,150.898291666667,-39.4823333333333,DELVE field: 6301-03-r,1194212
90.0,r,151.187,-42.6539444444444,DELVE field: 6322-03-r,1194213
90.0,r,154.826041666667,-44.1371111111111,DELVE field: 6304-03-r,1194215
90.0,g,179.027041666667,-16.6553055555556,DELVE field: 6922-01-g,822852
90.0,r,156.426625,-40.8636666666667,DELVE field: 6259-03-r,1194217
90.0,r,157.836791666667,-42.3742222222222,DELVE field: 6260-03-r,1194218
90.0,r,157.102416666667,-44.0169722222222,DELVE field: 6282-03-r,1194219
90.0,r,183.951791666667,-11.6049444444444,DELVE field: 13146-03-r,1195322
90.0,r,156.348875,-45.6433333333333,DELVE field: 6305-03-r,1194220
90.0,r,184.870083333333,-10.2360555555556,DELVE field: 13168-03-r,1195325
90.0,i,350.200208333333,-21.5385833333333,DELVE field: 13827-01-i,864181
90.0,r,178.272083333333,2.38402777777778,DELVE field: 3320-03-r,1195311
90.0,g,297.682666666667,-0.919333333333333,DELVE field: 1356-01-g,861421
90.0,r,182.056416666667,-11.5485555555556,DELVE field: 13147-03-r,1195317
267.0,g,151.094,-80.9631388888889,DELVE field: 14170-02-g,921975
90.0,g,306.439083333333,-19.2513888888889,DELVE field: 673-01-g,861407
90.0,i,148.567625,-9.44213888888889,DELVE field: 15754-01-i,823881
90.0,r,170.847041666667,2.44841666666667,DELVE field: 3406-03-r,1195305
90.0,g,226.343166666667,-21.08875,DELVE field: 2558-02-g,863430
90.0,r,240.266625,-15.1128333333333,DELVE field: 2509-01-r,1195423
90.0,g,321.068208333333,-22.3741111111111,DELVE field: 746-02-g,864552
90.0,r,235.998625,-17.4292222222222,DELVE field: 2524-01-r,1195402
90.0,r,237.887458333333,-17.0815277777778,DELVE field: 2525-01-r,1195405
90.0,r,237.700833333333,-22.8840833333333,DELVE field: 2607-01-r,1195411
90.0,r,236.849166666667,-30.3711944444444,DELVE field: 2631-01-r,1195413
90.0,r,237.443458333333,-28.7734444444444,DELVE field: 2630-01-r,1195412
90.0,i,257.287791666667,-5.576,DELVE field: 6524-01-i,864437
90.0,r,222.141333333333,-13.8085277777778,DELVE field: 2468-02-r,1195396
90.0,r,221.401291666667,-19.8876388888889,DELVE field: 2535-02-r,1195393
90.0,r,234.36875,-22.0435,DELVE field: 2583-01-r,1195400
90.0,r,236.302291666667,-21.7086111111111,DELVE field: 2584-01-r,1195401
90.0,r,216.937833333333,-13.8156111111111,DELVE field: 2465-02-r,1195381
90.0,r,218.664666666667,-13.8311944444444,DELVE field: 2466-02-r,1195383
90.0,g,257.520041666667,-17.2718611111111,DELVE field: 6539-01-g,857515
90.0,r,215.574541666667,-16.8849444444444,DELVE field: 2496-02-r,1195376
90.0,r,214.167333333333,-19.9517777777778,DELVE field: 2531-02-r,1195372
90.0,r,214.514458333333,-23.0486388888889,DELVE field: 13661-02-r,1195373
90.0,g,204.90325,-51.1708333333333,DELVE field: 13567-02-g,863908
90.0,r,195.711,-1.86780555555556,DELVE field: 13225-03-r,1195364
90.0,r,196.593958333333,-0.382833333333333,DELVE field: 13226-03-r,1195367
90.0,r,214.913416666667,-10.6598611111111,DELVE field: 1271-02-r,1195368
90.0,i,247.457625,-28.4933611111111,DELVE field: 6454-02-i,888709
90.0,r,192.531291666667,-16.4319444444444,DELVE field: 13081-03-r,1195350
90.0,r,193.253,-12.0988611111111,DELVE field: 13141-03-r,1195356
90.0,r,195.077083333333,-12.2001388888889,DELVE field: 13140-03-r,1195359
90.0,i,237.063625,1.63063888888889,DELVE field: 2-02-i,1193983
90.0,i,236.571208333333,3.18663888888889,DELVE field: 5-02-i,1193984
90.0,i,238.349875,2.87688888888889,DELVE field: 1-02-i,1193985
90.0,i,229.839708333333,3.60252777777778,DELVE field: 1101-02-i,1193965
90.0,i,231.451916666667,3.57863888888889,DELVE field: 1095-02-i,1193966
90.0,i,234.452041666667,0.317444444444444,DELVE field: 1093-02-i,1193976
90.0,i,234.778916666667,3.43761111111111,DELVE field: 10-02-i,1193979
90.0,i,228.936958333333,1.99375,DELVE field: 1109-02-i,1193963
90.0,i,234.643125,16.2005,DELVE field: 80-01-i,1193940
90.0,i,237.029208333333,14.38,DELVE field: 51-01-i,1193939
90.0,i,230.162833333333,13.8318888888889,DELVE field: 99-01-i,1193923
90.0,i,228.906041666667,12.4570277777778,DELVE field: 100-01-i,1193907
90.0,i,228.352333333333,13.9758611111111,DELVE field: 117-01-i,1193908
90.0,i,225.982708333333,15.6116111111111,DELVE field: 156-01-i,1193902
90.0,i,225.376041666667,12.6285833333333,DELVE field: 137-01-i,1193896
90.0,i,224.190916666667,15.6946666666667,DELVE field: 178-01-i,1193898
90.0,i,227.131916666667,12.5581944444444,DELVE field: 118-01-i,1193899
90.0,i,226.562,14.0841388888889,DELVE field: 136-01-i,1193901
90.0,i,213.283583333333,20.3727777777778,DELVE field: 122-01-i,1193885
90.0,i,220.004416666667,17.3236944444444,DELVE field: 183-01-i,1193890
90.0,i,187.561041666667,2.44736111111111,DELVE field: 9703-03-i,1193876
90.0,i,211.498166666667,20.3189166666667,DELVE field: 6736-01-i,1193879
90.0,i,236.084666666667,0.306138888888889,DELVE field: 1090-02-i,1193981
90.0,i,233.088416666667,3.53536111111111,DELVE field: 3-02-i,1193978
90.0,r,191.67075,-17.8203333333333,DELVE field: 13064-03-r,1195349
90.0,i,225.767208333333,2.01191666666667,DELVE field: 1128-02-i,1193959
90.0,i,242.585791666667,13.0098333333333,DELVE field: 17-01-i,1193948
90.0,i,224.177,2.01911111111111,DELVE field: 1140-02-i,1193958
90.0,i,237.53425,12.8584444444444,DELVE field: 39-01-i,1193938
90.0,i,236.517416666667,15.9025,DELVE field: 64-01-i,1193941
90.0,i,235.166041666667,14.6818333333333,DELVE field: 65-01-i,1193937
90.0,i,232.516791666667,12.1375277777778,DELVE field: 67-01-i,1193928
90.0,i,227.218208333333,17.0203611111111,DELVE field: 155-01-i,1193926
90.0,i,236.075916666667,1.60075,DELVE field: 1089-01-i,1193918
90.0,i,236.877541666667,0.00125,DELVE field: 1090-01-i,1193919
90.0,i,237.340333333333,2.88616666666667,DELVE field: 5-01-i,1193921
90.0,i,235.547708333333,3.12344444444444,DELVE field: 10-01-i,1193916
90.0,i,235.24575,0.00116666666666667,DELVE field: 1093-01-i,1193917
90.0,i,231.298875,1.63627777777778,DELVE field: 1102-01-i,1193910
90.0,i,232.221291666667,3.23961111111111,DELVE field: 1095-01-i,1193911
90.0,i,232.8805,1.63533333333333,DELVE field: 1096-01-i,1193912
90.0,i,233.657291666667,0.00152777777777778,DELVE field: 1097-01-i,1193913
90.0,i,223.583708333333,17.2267222222222,DELVE field: 200-01-i,1193903
90.0,i,222.963958333333,18.7615833333333,DELVE field: 219-01-i,1193905
90.0,i,83.8675,-15.5806388888889,DELVE field: 5820-01-i,823029
90.0,i,219.35,18.8615833333333,DELVE field: 184-01-i,1193894
90.0,i,224.787166666667,14.1625555555556,DELVE field: 157-01-i,1193897
90.0,i,227.695416666667,11.0299722222222,DELVE field: 101-01-i,1193900
90.0,i,217.558125,18.8755277777778,DELVE field: 162-01-i,1193891
90.0,i,215.07525,20.4055555555556,DELVE field: 142-01-i,1193892
90.0,r,183.91,-8.80466666666667,DELVE field: 13170-03-r,1195326
90.0,r,185.837875,-11.6821111111111,DELVE field: 13145-03-r,1195328
90.0,i,216.467375,17.3326944444444,DELVE field: 140-01-i,1193881
90.0,i,218.231333333333,17.3389166666667,DELVE field: 161-01-i,1193883
90.0,i,188.582958333333,9.60772222222222,DELVE field: 9665-03-i,1193877
90.0,i,237.487208333333,0.294888888888889,DELVE field: 265-02-i,1193982
90.0,i,235.29575,1.91158333333333,DELVE field: 1089-02-i,1193980
90.0,i,232.098875,1.96980555555556,DELVE field: 1096-02-i,1193967
90.0,i,227.353375,2.00344444444444,DELVE field: 1118-02-i,1193962
90.0,i,228.236083333333,3.61852777777778,DELVE field: 1108-02-i,1193964
90.0,r,182.269,-25.4688333333333,DELVE field: 12991-03-r,1195331
90.0,i,226.637666666667,3.62888888888889,DELVE field: 1117-02-i,1193961
90.0,i,241.22975,11.9859444444444,DELVE field: 18-01-i,1193945
90.0,i,240.752083333333,13.555,DELVE field: 27-01-i,1193946
90.0,i,240.265583333333,15.1144444444444,DELVE field: 37-01-i,1193947
90.0,i,239.388833333333,12.471,DELVE field: 28-01-i,1193942
90.0,i,238.895083333333,14.0082222222222,DELVE field: 38-01-i,1193943
90.0,i,238.394375,15.5438888888889,DELVE field: 50-01-i,1193944
90.0,i,233.30825,14.93575,DELVE field: 81-01-i,1193934
90.0,i,230.910833333333,16.6786388888889,DELVE field: 115-01-i,1193935
90.0,i,232.774041666667,16.4546388888889,DELVE field: 97-01-i,1193936
90.0,i,234.3495,11.9123888888889,DELVE field: 53-01-i,1193931
90.0,i,235.680583333333,13.1683611111111,DELVE field: 52-01-i,1193933
90.0,i,231.990833333333,13.6461111111111,DELVE field: 82-01-i,1193929
90.0,i,231.456291666667,15.1608888888889,DELVE field: 98-01-i,1193930
90.0,i,229.615041666667,15.3489444444444,DELVE field: 116-01-i,1193925
90.0,i,229.056291666667,16.8684444444444,DELVE field: 134-01-i,1193927
90.0,i,237.84525,1.33425,DELVE field: 2-01-i,1193920
90.0,i,230.699791666667,12.3196388888889,DELVE field: 83-01-i,1193922
90.0,r,184.925791666667,-13.0478333333333,DELVE field: 13124-03-r,1195324
90.0,i,234.465583333333,1.63005555555556,DELVE field: 1092-01-i,1193914
90.0,i,233.856375,3.20813888888889,DELVE field: 3-01-i,1193915
90.0,i,230.609,3.25080555555556,DELVE field: 1101-01-i,1193909
90.0,i,270.000458333333,4.65622222222222,DELVE field: 4399-01-i,1195126
90.0,g,175.425208333333,-10.1809444444444,DELVE field: 6971-03-g,829206
90.0,i,221.150791666667,18.82375,DELVE field: 203-01-i,1193904
90.0,i,243.477583333333,-9.75863888888889,DELVE field: 6387-01-i,857759
90.0,i,262.400916666667,14.6714166666667,DELVE field: 15293-01-i,1195123
90.0,i,221.788416666667,17.2864722222222,DELVE field: 202-01-i,1193895
90.0,i,270.000416666667,0.932638888888889,DELVE field: 4359-01-i,1195128
90.0,i,222.412541666667,15.7511944444444,DELVE field: 201-01-i,1193889
90.0,i,216.872916666667,20.4159166666667,DELVE field: 163-01-i,1193893
90.0,r,184.004916666667,-14.4053888888889,DELVE field: 13104-03-r,1195323
90.0,i,220.6485,15.7865833333333,DELVE field: 182-01-i,1193886
90.0,i,223.027541666667,14.2153611111111,DELVE field: 179-01-i,1193888
90.0,i,215.777583333333,18.8698055555556,DELVE field: 141-01-i,1193884
90.0,i,182.118625,16.3098333333333,DELVE field: 9573-03-i,1193878
90.0,i,214.003333333333,18.8414722222222,DELVE field: 121-01-i,1193880
90.0,i,183.873458333333,5.20647222222222,DELVE field: 9643-03-i,1193874
90.0,i,186.636833333333,1.01894444444444,DELVE field: 9702-03-i,1193875
90.0,i,260.96125,13.7647777777778,DELVE field: 15274-01-i,1195118
90.0,i,238.626541666667,1.10902777777778,DELVE field: 15082-02-i,1193986
90.0,g,153.210916666667,-17.3076944444444,DELVE field: 7058-03-g,928664
90.0,r,177.337666666667,3.77955555555556,DELVE field: 3340-03-r,1195310
90.0,i,233.684083333333,1.95305555555556,DELVE field: 1092-02-i,1193977
90.0,i,225.038125,3.63777777777778,DELVE field: 1127-02-i,1193960
90.0,i,232.864416666667,0.330194444444444,DELVE field: 1097-02-i,1193968
90.0,r,169.012208333333,2.476,DELVE field: 3423-03-r,1195306
90.0,r,173.6205,1.00863888888889,DELVE field: 3364-03-r,1195307
90.0,i,236.187958333333,11.6575277777778,DELVE field: 40-01-i,1193932
90.0,i,263.975375,13.7885,DELVE field: 15292-01-i,1195122
90.0,i,285.014166666667,-23.2414722222222,DELVE field: 1557-01-i,883929
90.0,i,132.028166666667,-24.3714166666667,DELVE field: 14503-01-i,823072
90.0,i,227.791666666667,15.4971944444444,DELVE field: 135-01-i,1193924
90.0,i,225.393333333333,17.1390555555556,DELVE field: 177-01-i,1193906
90.0,i,257.736291666667,15.5068333333333,DELVE field: 15276-01-i,1195115
90.0,i,259.541458333333,12.8556111111111,DELVE field: 15252-01-i,1195116
90.0,i,218.891916666667,15.7999166666667,DELVE field: 160-01-i,1193882
90.0,i,223.635541666667,12.6775555555556,DELVE field: 158-01-i,1193887
90.0,z,238.833375,-16.3853055555556,DELVE field: 2526-02-z,1194017
90.0,z,240.209333333333,-17.4845277777778,DELVE field: 2545-02-z,1194018
90.0,z,240.708666666667,-15.917,DELVE field: 2527-02-z,1194019
90.0,z,237.84,-29.6319444444444,DELVE field: 2614-02-z,1194012
90.0,z,236.833791666667,-37.2618888888889,DELVE field: 11311-02-z,1194009
90.0,z,237.484041666667,-35.62075,DELVE field: 11310-02-z,1194010
90.0,i,256.541458333333,12.8226388888889,DELVE field: 15232-01-i,1195105
90.0,z,233.06775,-32.0615,DELVE field: 2646-02-z,1194004
90.0,z,233.727541666667,-30.4598055555556,DELVE field: 2645-02-z,1194005
90.0,z,236.61375,-32.8455555555556,DELVE field: 2616-02-z,1194007
90.0,z,234.711791666667,-42.2628888888889,DELVE field: 11314-02-z,1194002
90.0,z,235.448708333333,-40.5828055555556,DELVE field: 11313-02-z,1194003
90.0,i,256.31525,14.5987777777778,DELVE field: 15254-01-i,1195108
90.0,z,225.698208333333,-46.9031944444444,DELVE field: 11355-02-z,1193996
90.0,z,214.994333333333,-50.2973888888889,DELVE field: 11263-03-z,1193998
90.0,z,218.864375,-48.4597222222222,DELVE field: 11307-03-z,1193999
90.0,z,220.035833333333,-46.7978333333333,DELVE field: 11327-03-z,1194000
90.0,i,249.480291666667,17.8444722222222,DELVE field: 15258-01-i,1195112
90.0,r,179.205125,7.50047222222222,DELVE field: 9593-02-r,1195299
90.0,z,240.4365,-5.90911111111111,DELVE field: 6375-02-z,1193988
90.0,z,246.180666666667,-3.69227777777778,DELVE field: 6400-01-z,1193972
90.0,z,247.470541666667,-4.61316666666667,DELVE field: 6410-01-z,1193973
90.0,z,228.02125,-12.0905277777778,DELVE field: 2458-02-z,1193956
90.0,z,228.577708333333,-10.5736111111111,DELVE field: 2446-02-z,1193957
90.0,z,231.948875,-5.93369444444444,DELVE field: 2421-02-z,1193969
90.0,z,233.709666666667,-5.80222222222222,DELVE field: 2422-02-z,1193970
90.0,z,239.770083333333,-16.6669444444444,DELVE field: 2526-01-z,1193954
90.0,z,239.97325,-5.19344444444444,DELVE field: 2411-01-z,1193950
90.0,i,255.162291666667,11.9105555555556,DELVE field: 15212-01-i,1195101
90.0,i,254.9185,13.6882222222222,DELVE field: 15233-01-i,1195102
90.0,i,244.879541666667,16.625,DELVE field: 15218-01-i,1195089
90.0,r,238.234208333333,-21.3258055555556,DELVE field: 2585-01-r,1195410
90.0,i,251.88675,13.6241388888889,DELVE field: 15214-01-i,1195095
90.0,i,245.317291666667,14.9891666666667,DELVE field: 15199-01-i,1195085
90.0,r,238.758541666667,-19.7724722222222,DELVE field: 2564-01-r,1195409
90.0,i,243.499,15.6254444444444,DELVE field: 25-01-i,1195086
90.0,r,235.168291666667,-14.6811944444444,DELVE field: 2490-01-r,1195403
90.0,i,232.233583333333,17.9793055555556,DELVE field: 114-01-i,1195074
90.0,z,238.717,-32.3710833333333,DELVE field: 2596-02-z,1194023
90.0,z,227.903041666667,-36.6108333333333,DELVE field: 11379-03-z,1194024
90.0,z,239.841458333333,-13.2806666666667,DELVE field: 2493-02-z,1194020
90.0,z,241.198291666667,-14.3398611111111,DELVE field: 2510-02-z,1194021
90.0,z,242.562708333333,-15.3713333333333,DELVE field: 6393-02-z,1194022
90.0,z,237.256041666667,-21.03075,DELVE field: 2585-02-z,1194016
90.0,z,235.325083333333,-21.3988055555556,DELVE field: 2584-02-z,1194014
90.0,z,236.708583333333,-22.5855555555556,DELVE field: 2607-02-z,1194015
90.0,z,238.422208333333,-28.037,DELVE field: 2613-02-z,1194013
90.0,z,237.236333333333,-31.2342777777778,DELVE field: 2615-02-z,1194011
90.0,z,235.154458333333,-31.6676944444444,DELVE field: 2632-02-z,1194006
90.0,z,235.315583333333,-36.0961944444444,DELVE field: 11330-02-z,1194008
90.0,z,221.134791666667,-45.1377777777778,DELVE field: 11344-03-z,1194001
90.0,z,211.71325,-42.63575,DELVE field: 13665-03-z,1193997
90.0,z,223.2065,-47.22525,DELVE field: 11342-02-z,1193994
90.0,z,224.270791666667,-45.5546111111111,DELVE field: 11356-02-z,1193995
90.0,r,233.309916666667,-14.9349722222222,DELVE field: 2489-01-r,1195397
90.0,z,221.836666666667,-45.8367222222222,DELVE field: 11343-02-z,1193993
90.0,r,234.112666666667,-17.7238611111111,DELVE field: 2523-01-r,1195398
90.0,z,239.468875,-28.3231666666667,DELVE field: 2613-01-z,1193990
90.0,z,216.936416666667,-49.3663333333333,DELVE field: 11284-02-z,1193991
90.0,z,219.510125,-49.1601111111111,DELVE field: 11306-02-z,1193992
90.0,z,240.860958333333,-4.22755555555556,DELVE field: 6376-02-z,1193989
90.0,z,249.004916666667,-3.71369444444444,DELVE field: 6423-01-z,1193974
90.0,z,235.5145,-5.58808333333333,DELVE field: 2423-02-z,1193975
90.0,z,239.135958333333,-4.91191666666667,DELVE field: 2411-02-z,1193987
90.0,z,244.591208333333,-4.56447222222222,DELVE field: 6390-01-z,1193971
90.0,z,241.157333333333,-17.7550555555556,DELVE field: 2545-01-z,1193955
90.0,z,241.693166666667,-4.49363888888889,DELVE field: 6376-01-z,1193951
90.0,z,235.746666666667,-23.2623333333333,DELVE field: 2606-01-z,1193952
90.0,z,237.6975,-22.8840555555556,DELVE field: 2607-01-z,1193953
90.0,i,231.5435,8.12866666666667,DELVE field: 43-02-i,1195070
90.0,r,239.772958333333,-16.6680833333333,DELVE field: 2526-01-r,1195407
90.0,z,240.410416666667,-3.55941666666667,DELVE field: 6372-01-z,1193949
90.0,i,271.390708333333,-0.000583333333333333,DELVE field: 1438-01-i,1195129
90.0,i,260.798291666667,15.54475,DELVE field: 15294-01-i,1195124
90.0,i,270.001708333333,6.511,DELVE field: 4421-01-i,1195125
90.0,i,269.999583333333,2.79575,DELVE field: 4378-01-i,1195127
90.0,r,222.045458333333,-18.3535277777778,DELVE field: 2517-02-r,1195394
90.0,r,220.397125,-13.8280833333333,DELVE field: 2467-02-r,1195395
90.0,i,259.359041666667,14.6384166666667,DELVE field: 15275-01-i,1195119
90.0,r,215.356041666667,-32.3470277777778,DELVE field: 13751-02-r,1195388
90.0,i,262.533708333333,12.8804166666667,DELVE field: 15273-01-i,1195120
90.0,i,264.078208333333,11.9859444444444,DELVE field: 15272-01-i,1195121
90.0,i,261.115166666667,11.9700833333333,DELVE field: 15251-01-i,1195117
90.0,i,256.080916666667,16.361,DELVE field: 15277-01-i,1195114
90.0,r,215.960291666667,-19.9716666666667,DELVE field: 2532-02-r,1195375
90.0,i,251.244916666667,17.08025,DELVE field: 15257-01-i,1195110
90.0,r,215.248291666667,-21.5083611111111,DELVE field: 2552-02-r,1195374
90.0,i,252.97325,16.2803888888889,DELVE field: 15256-01-i,1195109
90.0,i,254.390708333333,17.1956944444444,DELVE field: 15278-01-i,1195113
90.0,i,253.265958333333,14.5388888888889,DELVE field: 15234-01-i,1195103
90.0,r,197.482416666667,-1.879,DELVE field: 13230-03-r,1195365
90.0,i,257.939333333333,13.7315277777778,DELVE field: 15253-01-i,1195107
90.0,i,258.140291666667,11.9445,DELVE field: 15231-01-i,1195106
90.0,i,249.847583333333,16.1547222222222,DELVE field: 15236-01-i,1195098
90.0,i,251.57525,15.3639722222222,DELVE field: 15235-01-i,1195099
90.0,i,248.463333333333,15.2202222222222,DELVE field: 15216-01-i,1195097
90.0,r,215.217416666667,-13.7853888888889,DELVE field: 1227-02-r,1195369
90.0,i,253.54075,12.7762777777778,DELVE field: 15213-01-i,1195100
90.0,r,193.033375,-3.31269444444444,DELVE field: 13216-03-r,1195363
90.0,i,250.524833333333,12.7117777777778,DELVE field: 15196-01-i,1195093
90.0,i,250.196416666667,14.44225,DELVE field: 15215-01-i,1195096
90.0,r,192.283958333333,-10.5859166666667,DELVE field: 13164-03-r,1195357
90.0,i,246.692583333333,15.9557222222222,DELVE field: 15217-01-i,1195090
90.0,r,194.23325,-13.6228055555556,DELVE field: 13119-03-r,1195355
90.0,i,243.14875,-8.25491666666667,DELVE field: 6388-03-i,1194299
90.0,i,243.034083333333,17.2268888888889,DELVE field: 35-01-i,1195088
90.0,i,249.178375,11.7909166666667,DELVE field: 15179-01-i,1195091
90.0,i,247.098583333333,14.2845,DELVE field: 15198-01-i,1195084
90.0,i,246.141666666667,11.6538333333333,DELVE field: 15164-01-i,1195082
90.0,r,196.05925,-13.7318888888889,DELVE field: 13118-03-r,1195360
90.0,r,195.917833333333,-10.766,DELVE field: 13162-03-r,1195361
90.0,i,241.646958333333,16.1862777777778,DELVE field: 36-01-i,1195087
90.0,r,190.45025,-10.4893611111111,DELVE field: 13165-03-r,1195346
90.0,r,190.800375,-19.1988333333333,DELVE field: 13048-03-r,1195348
90.0,r,191.532625,-14.9038333333333,DELVE field: 13100-03-r,1195351
90.0,r,189.570833333333,-11.8810277777778,DELVE field: 13143-03-r,1195345
90.0,i,245.738916666667,13.3346111111111,DELVE field: 15181-01-i,1195081
90.0,i,243.951708333333,14.0104722222222,DELVE field: 15182-01-i,1195080
90.0,g,183.817708333333,-12.5708611111111,DELVE field: 13125-01-g,822834
90.0,i,229.799333333333,8.24611111111111,DELVE field: 56-02-i,1195071
90.0,i,229.271,9.77519444444444,DELVE field: 69-02-i,1195072
90.0,r,190.048958333333,-23.5015277777778,DELVE field: 13007-03-r,1195336
90.0,r,187.796041666667,-14.6317222222222,DELVE field: 13102-03-r,1195339
90.0,r,186.811458333333,-13.1481944444444,DELVE field: 13123-03-r,1195340
90.0,r,185.9075,-14.5081666666667,DELVE field: 13103-03-r,1195329
90.0,r,182.224416666667,-22.6646111111111,DELVE field: 13011-03-r,1195330
90.0,i,248.077625,16.9003055555556,DELVE field: 15237-01-i,1195111
90.0,r,188.686041666667,-13.2628888888889,DELVE field: 13122-03-r,1195344
90.0,r,180.154625,-11.5201111111111,DELVE field: 13148-03-r,1195315
90.0,r,183.072416666667,-15.7571666666667,DELVE field: 13086-03-r,1195319
90.0,i,248.831208333333,13.5203055555556,DELVE field: 15197-01-i,1195092
90.0,r,181.096708333333,-10.1423888888889,DELVE field: 13149-03-r,1195316
90.0,i,247.483458333333,12.5895277777778,DELVE field: 15180-01-i,1195083
267.0,g,29.7966666666667,-81.4391666666667,DELVE field: 15549-01-g,884561
90.0,r,182.986541666667,-10.1786388888889,DELVE field: 13169-03-r,1195321
90.0,i,252.176458333333,11.8621944444444,DELVE field: 15195-01-i,1195094
90.0,r,173.589375,6.63013888888889,DELVE field: 3403-03-r,1195314
90.0,i,254.662708333333,15.4517777777778,DELVE field: 15255-01-i,1195104
90.0,i,234.115,17.7265277777778,DELVE field: 96-01-i,1195073
90.0,i,242.126458333333,14.6060555555556,DELVE field: 26-01-i,1195078
90.0,i,244.390708333333,12.3745555555556,DELVE field: 15165-01-i,1195079
90.0,i,230.357583333333,18.2043888888889,DELVE field: 133-01-i,1195075
90.0,i,237.89275,17.0842222222222,DELVE field: 63-01-i,1195076
90.0,i,239.776958333333,16.6715,DELVE field: 49-01-i,1195077
90.0,r,172.692083333333,2.42377777777778,DELVE field: 3386-03-r,1195308
90.0,r,175.472416666667,3.79483333333333,DELVE field: 3362-03-r,1195309
90.0,r,172.673541666667,5.24569444444444,DELVE field: 3404-03-r,1195313
90.0,r,170.847875,-0.394222222222222,DELVE field: 3388-03-r,1195300
90.0,r,171.767,-1.80952777777778,DELVE field: 7062-03-r,1195301
90.0,r,172.693041666667,-0.394888888888889,DELVE field: 3365-03-r,1195302
90.0,r,230.517458333333,-22.5852777777778,DELVE field: 2581-01-r,1195061
90.0,r,171.770041666667,1.02041666666667,DELVE field: 3387-03-r,1195304
90.0,r,229.620041666667,-15.3454444444444,DELVE field: 2487-01-r,1195065
90.0,r,187.896625,-17.4986944444444,DELVE field: 13066-03-r,1195039
90.0,r,196.542875,-28.9864166666667,DELVE field: 13597-03-r,1195050
90.0,r,240.665333333333,-19.3226666666667,DELVE field: 2565-01-r,1195421
90.0,r,241.159583333333,-17.7539444444444,DELVE field: 2545-01-r,1195422
90.0,r,181.71875,-50.2081111111111,DELVE field: 10179-03-r,1195027
90.0,r,179.19925,-41.4753611111111,DELVE field: 10095-03-r,1195023
90.0,i,303.150708333333,-4.39805555555556,DELVE field: 569-01-i,888840
90.0,r,239.47175,-28.3221944444444,DELVE field: 2613-01-r,1195417
90.0,r,181.20425,-21.2173333333333,DELVE field: 13024-03-r,1195011
90.0,r,182.224291666667,-22.6631666666667,DELVE field: 13011-03-r,1195012
90.0,r,184.137333333333,-20.0156388888889,DELVE field: 13036-03-r,1195017
90.0,r,238.904583333333,-29.9207777777778,DELVE field: 2614-01-r,1195416
90.0,r,179.203166666667,-18.42125,DELVE field: 6913-03-r,1194999
90.0,r,177.290458333333,-12.9180277777778,DELVE field: 6943-03-r,1195002
90.0,r,217.612083333333,-12.2733333333333,DELVE field: 1247-02-r,1195382
90.0,r,174.081666666667,-50.89775,DELVE field: 10159-03-r,1194984
90.0,r,221.931416666667,-22.8872777777778,DELVE field: 2577-02-r,1195392
90.0,r,225.965833333333,-11.0896111111111,DELVE field: 2444-01-r,1195063
90.0,r,220.53525,-25.9947222222222,DELVE field: 2618-02-r,1195390
90.0,r,231.461291666667,-15.1581666666667,DELVE field: 2488-01-r,1195066
90.0,r,231.103083333333,-21.0405,DELVE field: 2560-01-r,1195067
90.0,r,233.570833333333,-19.2496666666667,DELVE field: 2541-01-r,1195069
333.0,i,355.602875,-69.9148888888889,DELVE field: 7424-01-i,884520
90.0,r,225.982041666667,-41.2605,DELVE field: 11376-01-r,1195054
90.0,r,229.3065,-30.1775277777778,DELVE field: 2662-01-r,1195057
90.0,r,232.729208333333,-31.1514722222222,DELVE field: 2656-01-r,1195059
90.0,r,188.1235,-23.2772222222222,DELVE field: 13008-03-r,1195041
90.0,r,194.106791666667,-10.6801388888889,DELVE field: 13163-03-r,1195358
90.0,r,190.801666666667,-19.1968888888889,DELVE field: 13048-03-r,1195047
90.0,r,214.52325,-15.3200833333333,DELVE field: 2479-02-r,1195370
90.0,r,188.902666666667,-19.02675,DELVE field: 13049-03-r,1195046
90.0,g,245.929125,-27.4919722222222,DELVE field: 2528-02-g,862625
90.0,i,251.969166666667,-8.41163888888889,DELVE field: 6466-03-i,1194346
90.0,i,252.191625,-6.59952777777778,DELVE field: 6467-03-i,1194347
90.0,r,187.094833333333,-21.7300833333333,DELVE field: 13021-03-r,1195033
